user_id,Username,anime_id,Anime Title,rating
351857,dohi,6484,Chokin Senshi Cashman,8
1218255,Forbbidenx,6951,Yu☆Gi☆Oh! Movie: Chou Yuugou! Toki wo Koeta Kizuna,8
470001,Justus_,18153,Kyoukai no Kanata,5
35352,nanakiangel23,393,Escaflowne,8
401111,Stephishy,33222,Fudanshi Koukou Seikatsu,6
41132,rawriarebunnie,32827,B: The Beginning,7
346502,Qeris,7593,Kiss x Sis (TV),8
979789,Loreandlaw,11179,Papa no Iukoto wo Kikinasai!,8
7637,Azuriel,11739,Kimi to Boku. 2,7
639029,MrAndreGoku,534,Slayers,7
45971,sinox_mayer,121,Fullmetal Alchemist,6
33658,Yunarashi,120,Fruits Basket,8
325196,Britva,40417,Fruits Basket 2nd Season,7
420416,mohas,395,Gantz 2nd Stage,6
34011,keitasama,180,Vandread,8
2029,kuroraka,11285,Black★Rock Shooter (TV),6
542013,FyreFli,20057,Space☆Dandy,5
119210,ClementIV,13655,Little Busters!,8
643261,ActiveEater,31251,Kidou Senshi Gundam: Tekketsu no Orphans,7
5703,SquallAce,395,Gantz 2nd Stage,5
73375,R_asuka,6862,K-On!: Live House!,8
404825,echonettle,11061,Hunter x Hunter (2011),10
4803,Traversy,1593,Azumanga Web Daiou,7
1133,BlueFoxAngel,44511,Chainsaw Man,9
1125223,BlueMoonKat,17419,Dog Days' Specials,5
444880,ahmetsozen1988,6772,Break Blade Movie 1: Kakusei no Toki,8
512311,Kletian,6045,Kimi ni Todoke,10
43160,adventurer_killy,490,Paniponi Dash!,7
4690,TAB,10209,Kore wa Zombie desu ka? OVA,6
1118437,YukiKodomo,4981,Casshern Sins,5
503066,Lamark,10798,Un-Go,8
480984,Jarkoh558,34751,Blood Lad: Kanketsu Kinen,7
62321,Shino-Bakura,5671,Saki,6
429305,ItsCrisBoI,13601,Psycho-Pass,9
408406,slayervirus,9062,Angel Beats! Specials,9
9656,rah-rah,1482,D.Gray-man,9
42880,Deadhouse,49612,Ningen Fushin no Boukensha-tachi ga Sekai wo Sukuu you desu,6
587943,MilesSs,19191,Koukaku Kidoutai Arise: Ghost in the Shell - Border:2 Ghost Whispers,9
362518,WNxHellRaver,269,Bleach,8
18616,KitsuneAsika,20507,Noragami,8
10755,animemark35,5216,D.C.if: Da Capo if,7
524011,Aich,23321,Log Horizon 2nd Season,6
531501,twim2004,7436,Dragon Quest: Dai no Daibouken Tachiagare!! Aban no Shito,7
109861,Cabegna,3210,Ikoku Irokoi Romantan,5
415333,Takashi_O,903,Dragon Ball Z Movie 10: Kiken na Futari! Super Senshi wa Nemurenai,8
1207145,Alucard77,28621,Subete ga F ni Naru,5
393598,ranka_8689,5300,Zoku Natsume Yuujinchou,8
407509,MrHater,44,Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,9
468632,PsyKenny,45,Rurouni Kenshin: Meiji Kenkaku Romantan,6
33250,Meatrose,10800,Chihayafuru,5
1120245,OceanShark,12069,Hajime no Ippo: Boxer no Kobushi,9
343942,shion66618,7054,Kaichou wa Maid-sama!,10
1290237,Ullianna,1576,Bakumatsu Kikansetsu Irohanihoheto,6
33676,Hoothoot,9252,Break Blade Movie 3: Kyoujin no Ato,9
77570,Syfurs,157,Mahou Sensei Negima!,8
3095,StrawberryPrince,5029,Major Movie: Yuujou no Winning Shot,7
418475,ninakiller,9062,Angel Beats! Specials,5
5722,DeoxysPrime,12883,Tsuritama,8
299590,NATEDOGG9666,3927,Kidou Senshi Gundam 00 Second Season,10
101056,Kikalishi,2248,Naruto: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo! - Konoha no Sato no Dai Undoukai,6
505692,toasterstrudel,1943,Paprika,6
97561,Furrek,9958,Hayate no Gotoku! Heaven Is a Place on Earth,6
430387,pointybee,39610,ACCA: 13-ku Kansatsu-ka - Regards,7
559469,Pheonix2o2,30709,Kamisama Hajimemashita: Kako-hen,8
1181917,Hawnda,30346,Doukyuusei (Movie),4
302473,Defqon,2952,Final Fantasy VII: Advent Children Complete,9
26488,nijuu,3092,Junjou Romantica,8
394398,FairyCorpse,41521,WIXOSS Diva(A)Live,8
45538,mizanonimous,2928,.hack//G.U. Returner,8
475421,Mitsukizzy,40262,Haikyuu!! Riku vs. Kuu,8
1069093,arturordz3000,21085,Witch Craft Works,9
402275,RJ_Calimlim,121,Fullmetal Alchemist,7
45411,Aya-chan,10491,Higurashi no Naku Koro ni Kira,6
380810,slu,3457,Vampire Knight,7
20900,prophetnite,1074,Naruto Narutimate Hero 3: Tsuini Gekitotsu! Jounin vs. Genin!! Musabetsu Dairansen Taikai Kaisai!!,7
740547,szaza666,10074,Toriko 3D: Kaimaku Gourmet Adventure!!,7
489480,hardcode,10721,Mawaru Penguindrum,9
367747,Tarrey,5941,Cross Game,8
903795,AnonUserX,14837,Dragon Ball Z Movie 14: Kami to Kami,10
290066,Hellcat240,1735,Naruto: Shippuuden,5
6129,GomuBlade,9919,Ao no Exorcist,7
116134,Zarbis,9515,Highschool of the Dead: Drifters of the Dead,7
355896,OOM911,6347,Baka to Test to Shoukanjuu,9
1054569,Smior,16668,Kakumeiki Valvrave,9
465583,axzie,14047,Ikusa Otome Valkyrie G,7
28552,Ryzen,1575,Code Geass: Hangyaku no Lelouch,10
699329,parul,6610,Ibara no Ou,5
513356,Arkh,4186,Chrome Shelled Regios,7
565471,Kashiyuu,552,Digimon Adventure,8
1203777,Alahue,2025,Darker than Black: Kuro no Keiyakusha,10
380674,theatot,6922,Fate/stay night Movie: Unlimited Blade Works,8
305157,Fierla,33337,ACCA: 13-ku Kansatsu-ka,9
371082,Sagara02,14833,Maoyuu Maou Yuusha,8
1081549,haruka-tenoh,32,Neon Genesis Evangelion: The End of Evangelion,8
44274,Kisho_Himura,1696,Murder Princess,8
57319,Len-77,10155,Dog Days,5
322431,Glamzilla,1,Cowboy Bebop,9
3380,Tracer_Senpai,4473,Shoujo Sect,8
47393,The-Otaku,240,Genshiken,10
13203,Rahkshilord,637,Iketeru Futari,8
522195,Miss-Hanabira,4224,Toradora!,6
457352,Altrouge_,13171,Wasurenagumo,7
485659,ChibiHaruka,5112,Akikan!,6
502194,Sanchous,34566,Boruto: Naruto Next Generations,7
346886,Aethen,10087,Fate/Zero,8
505878,TwinSoul,5,Cowboy Bebop: Tengoku no Tobira,6
1243085,lulabya10,11741,Fate/Zero 2nd Season,8
304407,kamiookami,1519,Black Lagoon: The Second Barrage,8
556107,corneal35,19,Monster,4
491339,SlantedSpade,268,Golden Boy,10
300716,HalfAcer,28,Yakitate!! Japan,7
298922,ratratrat098,202,Wolf's Rain,4
315044,xlvietlx,124,Fushigi Yuugi: Eikouden,3
504631,Luxland,8557,Shinryaku! Ika Musume,7
1211993,RastiGhost,356,Fate/stay night,10
355022,Yuukachan,120,Fruits Basket,10
414713,MarissaChan,26243,Owari no Seraph,8
421157,Hissori,34382,Citrus,6
6472,Airamith,1222,Bokura ga Ita,8
298248,Soltari,10638,Denpa Onna to Seishun Otoko: Mayonaka no Taiyou,6
1273747,DarkIrek,1943,Paprika,7
108173,yachia,356,Fate/stay night,8
340820,Aieru,8424,MM!,7
529253,Oo-Muda-Senpai,2602,Kenkou Zenrakei Suiei-bu Umishou,8
321780,Powle,205,Samurai Champloo,10
349879,TruGangStar5009,2251,Baccano!,9
107585,geogaia,19163,Date A Live II,10
323357,Trosik,7088,Ichiban Ushiro no Daimaou,8
74540,assaf6,897,Dragon Ball Z Movie 04: Super Saiyajin da Son Gokuu,7
528325,MaleusDarkblade,9253,Steins;Gate,9
477406,superTramp92,48926,"Komi-san wa, Comyushou desu.",7
102638,amiyusoku,2034,Lovely★Complex,9
115374,lilama812,220,Kuro no Danshou,6
366295,Psychotik,8934,Star Driver: Kagayaki no Takuto,5
388105,Djisas,379,Heppoko Jikken Animation Excel♥Saga,9
415103,Lord_Vizard,1254,Saint Seiya,9
548175,cdonham,8937,Toaru Majutsu no Index II,10
17303,Acolytic,4196,Ikkitousen: Great Guardians,7
1198771,shiizumi,15809,Hataraku Maou-sama!,7
63905,WillKR,8246,Naruto: Shippuuden Movie 4 - The Lost Tower,5
14366,Eire,440,Shoujo Kakumei Utena,10
397502,Derbmeister,9776,A-Channel,5
482477,yeahreally,9289,Hanasaku Iroha,7
475871,tootie,19511,Naruto: Shippuuden - Sunny Side Battle,8
506791,MD_tgl,1575,Code Geass: Hangyaku no Lelouch,9
31731,Numi,6857,Momotarou no Umiwashi,5
462464,aymah,5,Cowboy Bebop: Tengoku no Tobira,10
506347,Traicion,10049,Nurarihyon no Mago: Sennen Makyou,6
1196791,simon_aka_h8,11617,High School DxD,8
38224,Nextexit,272,Noir,6
114987,profuse101,953,Juu Ou Sei,6
542725,Ibsneaky,2167,Clannad,9
378027,_Lawliet_,13807,Corpse Party: Missing Footage,7
468109,Besuro,38000,Kimetsu no Yaiba,9
1215343,TheBitmask,1735,Naruto: Shippuuden,7
310231,ginewer,687,Tokyo Mew Mew,7
304108,Nakrul,4786,Kodomo no Jikan Recap,5
318467,TrueMusou4432,2248,Naruto: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo! - Konoha no Sato no Dai Undoukai,7
14050,Satoko,10681,Blood-C: The Last Dark,7
333751,Ying-,3457,Vampire Knight,3
93931,Aboraash,617,Juubee Ninpuuchou,7
1264615,hishehim,185,Initial D First Stage,8
549325,desuLamperouge,2904,Code Geass: Hangyaku no Lelouch R2,10
363965,purgatorio,996,Bishoujo Senshi Sailor Moon: Sailor Stars,7
1084857,checkmate_19,763,Zoids,10
492791,Nishii,5530,Pandora Hearts,7
304108,Nakrul,37987,Violet Evergarden Movie,7
373241,Shouki,237,Koukyoushihen Eureka Seven,9
390941,Conan_Ranpo_san,31405,Joker Game,6
341568,dszx,2251,Baccano!,10
420583,Konakonz,16051,Ro-Kyu-Bu! SS,7
36336,_EndeR_,4901,Black Lagoon: Roberta's Blood Trail,8
987013,StormFangX,269,Bleach,9
373763,Sora-Phantomhive,6895,Hakuouki,9
83927,Ryjek,52211,Mashle,7
1205059,CemeteryRiot,10408,Hotarubi no Mori e,10
476646,Moulinex365,247,Harukanaru Toki no Naka de: Hachiyou Shou,10
1066719,gonza456,4437,Naruto: Shippuuden Movie 2 - Kizuna,5
444098,sebmr2,24,School Rumble,5
638549,BrassFerandom,31715,Working!!! Lord of the Takanashi,7
40496,Jumoji,37347,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,8
481698,Zuriczi,3455,To LOVE-Ru,7
1116449,ReToX,7,Witch Hunter Robin,9
2158,evolutionrefrag,861,xxxHOLiC,7
505287,Ireilas,8908,Tales of Symphonia The Animation: Kaette Kita Kratos-sensei no Private Lesson,4
316284,maliceOfSkies,976,Yokohama Kaidashi Kikou: Quiet Country Cafe,8
300268,I3ladeDragon,36475,Sword Art Online Alternative: Gun Gale Online,7
4296,Endo,5081,Bakemonogatari,10
84743,Nef_,3485,Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Tachikoma na Hibi,6
1114055,Cyus,12189,Hyouka,4
474118,frtztrk,11701,Another: The Other - Inga,7
107944,kneekey,512,Majo no Takkyuubin,8
538695,Peskus,877,Nana,6
529021,Kenji0009,330,Midori no Hibi,8
316692,GabMunhoz,4382,Suzumiya Haruhi no Yuuutsu (2009),9
507817,VictoriaLyn,6547,Angel Beats!,7
294267,JawsDark,30831,Kono Subarashii Sekai ni Shukufuku wo!,9
489522,Deathtoy25,223,Dragon Ball,10
301270,tiger_cub,102,Aishiteruze Baby★★,5
497365,wonderstruckkkk,9919,Ao no Exorcist,10
346707,octa123456,1536,Busou Renkin,8
1076381,Heresiya,1117,Pokemon Movie 02: Maboroshi no Pokemon Lugia Bakutan,7
78083,arbitrarysilo85,11771,Kuroko no Basket,8
522503,quater200,205,Samurai Champloo,6
314380,Xeon800,8624,Digimon Xros Wars,8
358323,andkaoz,67,Basilisk: Kouga Ninpou Chou,10
314598,Neverarine,37716,Beelzebub-jou no Okinimesu mama.,7
1266539,riorbacchi,512,Majo no Takkyuubin,10
83108,goszka,1108,Senkaiden Houshin Engi,2
536389,misterJ,3701,Kaiba,9
299481,duowen,339,Serial Experiments Lain,10
566079,xoenea,16444,Mondaiji-tachi ga Isekai kara Kuru Sou desu yo?: Onsen Manyuuki,7
921501,Vitao,17729,Grisaia no Kajitsu,9
322023,Rena-chanKawaii,1808,Kamichama Karin,8
1078295,GLoBaLL_Gio,3848,"One Piece Movie 09: Episode of Chopper Plus - Fuyu ni Saku, Kiseki no Sakura",8
42990,Hubsche,298,.hack//Tasogare no Udewa Densetsu,5
330360,ezzybellie,7088,Ichiban Ushiro no Daimaou,8
98853,sealedfate66,2198,Aa! Megami-sama! Sorezore no Tsubasa Specials,9
14752,gaiden,781,Detective Conan Movie 03: The Last Wizard of the Century,9
1124115,TheLastTest,4163,Seto no Hanayome OVA,8
1170323,oedor,37520,Dororo,8
14306,Rychu,4981,Casshern Sins,9
35600,KaleidoKirby,2198,Aa! Megami-sama! Sorezore no Tsubasa Specials,9
340107,lawutras,1860,Tokyo Majin Gakuen Kenpucho: Tou,9
402509,leegaara,7647,Arakawa Under the Bridge,6
3835,The-sessh25,512,Majo no Takkyuubin,9
493355,lunuju,6594,Katanagatari,8
328087,Cho,10029,Coquelicot-zaka kara,10
27366,miricalestar,49320,Detective Conan Movie 25: Halloween no Hanayome,7
513460,viktorihoney,918,Gintama,8
988,Hirako,68,Black Cat (TV),5
487653,Martusino,1519,Black Lagoon: The Second Barrage,7
9127,MangaKa-ju89,164,Mononoke Hime,7
952505,-Luthien-,12445,Tasogare Otome x Amnesia,8
1083017,EmoRikki,777,Hellsing Ultimate,8
1211735,Aiven_Gor,3091,xxxHOLiC◆Kei,9
620791,Drama-Sama,16397,Photokano,6
102929,simo000,2904,Code Geass: Hangyaku no Lelouch R2,10
468039,Skyla,96,Kidou Butouden G Gundam,8
871493,goes,16894,Kuroko no Basket 2nd Season,8
1148817,vlliW,32887,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,9
99103,Drekier,269,Bleach,8
51156,Sil,1535,Death Note,5
1282943,oxana1402,1324,Earthian,7
1205835,muriluz,31665,Hibike! Euphonium: Kakedasu Monaka,9
1169347,MilhoW,894,Dragon Ball Z Movie 01: Ora no Gohan wo Kaese!!,7
458390,d-prophet,2985,Majin Tantei Nougami Neuro,5
1115869,Antoniowg6,2251,Baccano!,8
327953,Nitzy,450,InuYasha Movie 2: Kagami no Naka no Mugenjo,9
44183,spartiate,27,Trinity Blood,7
106993,Kagura_Chan,71,Full Metal Panic!,9
1148759,4xposed,30240,Prison School,9
432387,Rory,16782,Kotonoha no Niwa,9
1116815,Xhyko,1723,Clannad Movie,9
337236,TenKetsu,16866,Tonari no Kaibutsu-kun: Tonari no Gokudou-kun,6
410141,Killamanik,5958,Sora no Otoshimono,8
1162317,Mi-dori,5678,Kobato.,8
440123,x0xDragonfly,2034,Lovely★Complex,8
1138715,Eienshi,27899,Tokyo Ghoul √A,7
412862,Daisetsu-bushido,34984,Koi wa Ameagari no You ni,8
26679,psygremlin,31376,Flying Witch,7
443916,Xamil,8142,Colorful (Movie),9
372104,EshkiMakareshki,1686,Bleach Movie 1: Memories of Nobody,8
446928,nova27,8311,Tegamibachi Reverse,6
1246119,Nekogatari,21821,Fuuun Ishin Dai☆Shogun,10
82499,Lolivov,4477,Nodame Cantabile: Paris-hen,10
402046,adi44443,4835,Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,9
377161,Gridley17,23321,Log Horizon 2nd Season,7
73174,BeigeBox,3247,Love Hina Final Selection,6
1124341,ahmedxwm,15689,Nekomonogatari: Kuro,9
357154,slinky_slink,121,Fullmetal Alchemist,4
423848,scottyseng,8676,Amagami SS,7
347542,jagleny,26441,Junketsu no Maria,5
400509,Smiti234,5630,Higashi no Eden,9
1121387,lleuku,7311,Suzumiya Haruhi no Shoushitsu,7
1080499,HollaKoala,12031,Kingdom,8
1104279,Smashman100,563,DNA²,7
507263,ProteanAdvark,32801,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka OVA,8
557705,Lisaamoo,449,InuYasha Movie 4: Guren no Houraijima,8
441344,Kachi,1210,NHK ni Youkoso!,8
32874,makorihi,5675,Basquash!,8
107552,asdgwqvcbg,226,Elfen Lied,10
451604,Randoooshah,10379,Natsume Yuujinchou San,8
1197737,KarasuGummi,5680,K-On!,7
503872,JouinUP,12113,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,8
45405,Ash-Falls-Town,30705,Makura no Danshi,6
2557,piecemealcranky,10568,Kamisama no Memochou,7
395580,NatsuFx,1313,Digimon Adventure 02,6
319226,stoneworld,1060,Oruchuban Ebichu,8
87533,ZeroBreaker,986,Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,9
117220,deetz,27947,Lupin III (2015),5
404348,DeidaraFly,14467,K,7
109142,F_Ren_Brahma,2963,Minami-ke,8
64108,Hieronym,4078,Kyou no 5 no 2 Kagai Jugyou: Mizukake,9
384679,meridan,22547,Blade & Soul,8
1261543,PBnJaime,1412,Lupin III,9
538917,mitch3315,17791,Kyoto Animation: Ikitaku Naru Omise-hen,7
22551,animebrainyanic,2014,Taiho Shichau zo: Second Season,6
1180077,Claude_Kenny,23153,Hayate no Gotoku! OVA,7
554259,FoxNews,28623,Koutetsujou no Kabaneri,7
90410,imbeleth,3375,Kirepapa.,7
29460,kAzeio,134,Gunslinger Girl,4
62481,Rejar,460,One Piece Movie 02: Nejimaki-jima no Daibouken,7
74739,Eberhart,372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,7
107251,crimotaku,6351,"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen",10
542221,Leckie,6045,Kimi ni Todoke,6
1067673,Nioavellir,3470,Special A,6
1078111,accelerate,5079,Kurokami The Animation,7
1136349,dragonester,32878,ēlDLIVE,7
1284149,ProfDoctorGir,31553,Charlotte: Tsuyoimono-tachi,7
439907,Arcued,2597,Detective Conan OVA 07: A Challenge from Agasa! Agasa vs. Conan and the Detective Boys,6
466597,GabrielKatsu,31564,Sansha Sanyou,7
26914,cwdou,121,Fullmetal Alchemist,9
39359,cobaltmdn,2952,Final Fantasy VII: Advent Children Complete,7
367753,Yurikuro,12413,Jormungand,7
449556,Kinozo,1965,Sola,7
506910,Mikki16,45,Rurouni Kenshin: Meiji Kenkaku Romantan,10
96191,TheCatMan,205,Samurai Champloo,7
1124005,IsotropicArmilla,7791,K-On!!,10
371646,Hisokas_baby,17513,Diabolik Lovers,4
66600,status,28223,Death Parade,10
422251,onted,4181,Clannad: After Story,7
88337,Neesha,8426,Hourou Musuko,6
552273,insaneaj,34280,Gamers!,7
316315,Tamura,8460,Mirai Nikki,6
532819,kimimarux,5114,Fullmetal Alchemist: Brotherhood,10
400466,spyrocoot,1237,One Piece: Oounabara ni Hirake! Dekkai Dekkai Chichi no Yume!,4
317406,Pirsson,5530,Pandora Hearts,7
17989,Blackmanta,2787,Shakugan no Shana II (Second),7
447091,MrGorskiy,431,Howl no Ugoku Shiro,8
117029,Tierce,1003,Aa! Megami-sama! (TV) Specials,5
75874,sylphkeeper,3091,xxxHOLiC◆Kei,8
4654,disgust,4879,Mouryou no Hako,7
1126219,eddie93,48736,Sono Bisque Doll wa Koi wo Suru,7
1053677,Iggle_,28701,Fate/stay night: Unlimited Blade Works 2nd Season,9
529787,justaury,6324,Omamori Himari,7
290569,dorkface__,4262,Koihime†Musou,8
385995,Ryuukasu,5306,Tales of Symphonia The Animation: Tethe'alla-hen,9
465530,ChaosXen,10460,Kimi to Boku.,7
24913,ranalinde,2175,Kino no Tabi: The Beautiful World - Byouki no Kuni - For You,9
370188,PicoLoo,11739,Kimi to Boku. 2,10
27028,Tii__,5369,Street Fighter IV: Aratanaru Kizuna,6
1120241,killadeex8x,384,Gantz,6
74450,strangeone94,935,Witchblade,6
1522,protoman96,355,Shakugan no Shana,5
352481,alk3rio97,15583,Date A Live,8
426440,SiiN,2890,Gake no Ue no Ponyo,8
392064,Dragosani7,28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,9
469285,heartworms,2952,Final Fantasy VII: Advent Children Complete,6
309485,batossai,24231,Hitsugi no Chaika: Avenging Battle,7
110113,demokan,5310,Macross F Movie 1: Itsuwari no Utahime,8
368601,ecka,8676,Amagami SS,6
323370,shushay,6610,Ibara no Ou,8
77198,RedButterfly,25,Sunabouzu,7
88433,MirageB,3457,Vampire Knight,7
1229913,seesaika,49470,Mamahaha no Tsurego ga Motokano datta,3
562693,Luna19950223,32983,Natsume Yuujinchou Go,8
60304,hiyoriasahina,10588,Persona 4 the Animation,8
325450,Ashente,9379,Denpa Onna to Seishun Otoko,7
425523,Brainsniff,51381,RWBY: Hyousetsu Teikoku,7
337595,cakufiora,13759,Sakura-sou no Pet na Kanojo,7
13825,BlackMagic,1709,Pokemon: Mewtwo! Ware wa Koko ni Ari,7
17029,Xoum,7674,Bakuman.,7
109907,melink14,321,Najica Dengeki Sakusen,7
93508,elkoe,317,Final Fantasy VII: Advent Children,8
373895,astroprogs,384,Gantz,1
350969,ariamachi,9062,Angel Beats! Specials,8
530467,KiariChikitoka,789,Shinigami no Ballad.,10
542785,Kamiu,26123,Seitokai Yakuindomo* OVA,5
448135,Bublgum,109,Bakuretsu Tenshi,5
354603,tiger21us,9065,Hakuouki: Hekketsuroku,7
365463,Ori-chan,384,Gantz,8
365586,kuyarawa,10397,Mashiro-iro Symphony: The Color of Lovers,7
517799,Genmu,25013,Akatsuki no Yona,8
304205,denichan,507,Gravitation: Lyrics of Love,8
1171537,Gravewish,4059,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen",7
98827,naghazul,1575,Code Geass: Hangyaku no Lelouch,9
399902,Solva-tan,4177,Bounen no Xamdou,8
1214167,DaemonGenius,19775,Sidonia no Kishi,6
9309,ayaseyue,393,Escaflowne,8
29156,marinp1,101,Air,5
410577,karma-pudding,67,Basilisk: Kouga Ninpou Chou,8
408362,dranzephyr,387,Haibane Renmei,8
63671,foxia,3626,Shin Kidou Senki Gundam Wing: Operation Meteor,7
331579,homosev,35220,Youkai Apartment no Yuuga na Nichijou,7
506516,Malcanthet,1840,Zero no Tsukaima: Futatsuki no Kishi,8
77635,neomary85,1575,Code Geass: Hangyaku no Lelouch,9
1154565,dj3kErrors,1003,Aa! Megami-sama! (TV) Specials,5
443628,Pingophone,7322,Needless+: Saint Lily Gakuen no Himitsu,8
425523,Brainsniff,44931,Tonikaku Kawaii: SNS,7
95655,desolation13,3467,Nogizaka Haruka no Himitsu,9
328261,TrueUchiha,38084,Fate/Grand Order: Zettai Majuu Sensen Babylonia,9
94755,pktazn,44,Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,9
795375,Mikimoo,100,Shin Shirayuki-hime Densetsu Prétear,8
11253,zer0demonseed,2026,Hayate no Gotoku!,7
23023,Rolex,1818,Claymore,6
1096189,OtomeinHell,30458,"Tokyo Ghoul: ""Jack""",7
399137,blackboots1337,8630,Hidan no Aria,7
33342,chinpokomon,15687,Chuunibyou demo Koi ga Shitai! Lite,8
1237835,Lazyshutin,2251,Baccano!,9
58948,eclipter,28701,Fate/stay night: Unlimited Blade Works 2nd Season,9
28256,Morkula,1731,Tales of Symphonia The Animation: Sylvarant-hen,7
328046,Mobilesuit01,370,Burn Up Excess,7
361906,ofx360,18497,Yozakura Quartet: Hana no Uta,7
1147285,Ghbrn15,84,Kidou Senshi Gundam 0083: Stardust Memory,8
374964,Aggresivesnakes,15377,Hyakka Ryouran: Samurai Bride,8
1090235,Madawk,23277,Saenai Heroine no Sodatekata,8
488986,ghikij,7311,Suzumiya Haruhi no Shoushitsu,10
413327,vodopad,1557,Shounen Onmyouji,6
346265,taitai,270,Hellsing,9
558117,O01eg,35079,Kino no Tabi: The Beautiful World - The Animated Series,10
1243123,Krazier,2904,Code Geass: Hangyaku no Lelouch R2,8
414397,Nicollas16,33050,Fate/stay night Movie: Heaven's Feel - III. Spring Song,10
101675,Armoks,5030,Maria†Holic,6
466733,Toukai,762,Bleach: Memories in the Rain,7
91734,parsile,401,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,9
46846,hanibal32167,1604,Katekyo Hitman Reborn!,3
95237,ShadowThingy,412,Kore ga Watashi no Goshujinsama,10
602587,Kortox,13411,Guilty Crown: Lost Christmas - An Episode of Port Town,6
475905,Rose777,38680,Fruits Basket 1st Season,8
555407,robertas,225,Dragon Ball GT,10
491345,betski,2963,Minami-ke,7
491868,Rubesss,12029,Uchuu Senkan Yamato 2199,8
26836,JuicyBox,3887,Ookiku Furikabutte: Kihon no Kihon,9
1223059,JonSumisu,5114,Fullmetal Alchemist: Brotherhood,8
1100821,nekoma,10165,Nichijou,7
395841,DemonicReaper,28497,Rokka no Yuusha,6
6122,diony,713,Air Movie,8
6486,iwatch2muchanime,4792,Pokemon: Pikachu Tankentai,8
68044,keiinyaoiland,752,Osakana wa Ami no Naka,7
463618,shishio55,523,Tonari no Totoro,9
85060,vladtepes,1,Cowboy Bebop,10
430700,Virgothree,208,R.O.D: Read or Die,9
333897,TheMorningAche,2034,Lovely★Complex,10
1184195,Raikenzi,38573,Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki desu ka?,6
897487,sushiNasian,6773,Shakugan no Shana III (Final),10
333644,Gnano_77,4107,Tengen Toppa Gurren Lagann Movie 1: Gurren-hen,9
966389,minomino_kawaii,1606,Kekkaishi,8
347577,Kotarou-chan,4028,Slayers Revolution,7
89715,Al-chan,9969,Gintama',10
1280373,danna45,199,Sen to Chihiro no Kamikakushi,7
414347,Ukechandesu,30,Neon Genesis Evangelion,6
5478,Orb,31988,Hibike! Euphonium 2,8
361996,Seonix,4999,Asu no Yoichi!,7
1266845,TormentX,11179,Papa no Iukoto wo Kikinasai!,7
554297,PangitQuest,19193,Koukaku Kidoutai Arise: Ghost in the Shell - Border:3 Ghost Tears,10
379175,HalAnime,2593,Kara no Kyoukai Movie 1: Fukan Fuukei,9
29147,khenu,73,Full Metal Panic! The Second Raid,8
87963,FrankNL,6205,Kämpfer,8
390531,Maxcaz,27821,Fate/stay night: Unlimited Blade Works Prologue,8
36044,yagami_raito,1726,Devil May Cry,7
